controller,fid,err,M_H0,KM_H0,ratio_H0,KTOb_H0,Kflb_H0,wunc_H0,wavg_H0,wdev_H0,M_H1,KM_H1,ratio_H1,KTOb_H1,Kflb_H1,wunc_H1,wavg_H1,wdev_H1,M_H2,KM_H2,ratio_H2,KTOb_H2,Kflb_H2,wunc_H2,wavg_H2,wdev_H2
41,0.999972444427763,2.75555722368814e-05,0.0057739650455536,0.00329702693339284,1.7512641425746,0.562339647513888,0.9966161990488,2,0.819163540872666,2.16209236813465,0.00911952341526518,0.00387945656943024,2.35072187355471,0.768079337552072,0.987372597995967,4.01998180155434,0.492450775567512,4.26054143319576,0.0110778391326861,0.00420570329740149,2.63400395827508,0.872927628392633,0.97798040308271,4.10730191202068,0.401134907218407,4.36806769651783
42,0.99997101227516,2.89877248403902e-05,0.00510117189717551,0.00273913426069873,1.86232999614785,0.577224732636025,0.996227264909458,2,1.00437706649672,2.20142211902555,0.00909169184805549,0.00326483278672098,2.78473430095227,0.93761662147453,0.969790157719284,5.65671066304598,0.471015434763382,5.91403439518996,0.00762531812765727,0.00317203090956552,2.40392302126139,0.780668241421182,0.986456669864108,4.92351597485658,0.60313758629113,5.17746001858102
43,0.999969510522715,3.04894772850117e-05,0.00603503914162222,0.00327774825484573,1.84121496600607,0.577377178520852,0.996223109290604,2,0.823951470649777,2.13606761088138,0.0113805800326589,0.00396327330997707,2.87151027510762,0.960979363986479,0.966279022419808,4.63414885922248,0.389537944106999,4.86865162652723,0.00747844883224455,0.00283411515783376,2.63872440453713,0.891553158774732,0.975835976649788,6.51629815322816,0.551223290463882,6.67729964353982
44,0.999956415285652,4.3584714347733e-05,0.00626538442144221,0.00317852317225184,1.97116210324919,0.598049190345374,0.995625587508455,2,0.842638816463236,2.31508646072271,0.00654413141812736,0.00229645192438891,2.84967054987174,0.935258448075062,0.970127140422755,7.85486200834372,0.710140908529736,7.87278938456072,0.00742125273518427,0.00331421956580714,2.23921577548738,0.710766572273777,0.990938806163941,4.05250587499038,0.640373732996365,4.38181512088025
45,0.999955071512374,4.49284876261613e-05,0.00583567376476123,0.00345290281481718,1.69007761808964,0.550257445132657,0.996908314094723,2,0.769641261985399,2.17299795038212,0.00839923413478244,0.00346872643133851,2.421417284136,0.793744828067086,0.985449562331662,4.65175620908802,0.521019649626465,4.97659482571673,0.00738800480003421,0.00273329016766986,2.70297127155457,0.892024754702405,0.975779547651459,6.5361203008311,0.601962668726177,6.58858299907785
46,0.999947020562679,5.29794373205217e-05,0.00611884887574911,0.00319468763436318,1.9153199235921,0.586845610617371,0.995957917731386,2,0.835367274226131,2.23755285986667,0.00924797092901065,0.00348652315119172,2.65249089937912,0.834487509887991,0.981918546294014,4.37296967097832,0.548045524146838,4.66159084396383,0.0100043777807558,0.00427871623025838,2.33817277014225,0.773339395032261,0.986996139409258,3.853362875292,0.415229937020703,4.01959537780429
47,0.999944452546453,5.55474535466338e-05,0.00639605037788785,0.00366083227822446,1.74715744721034,0.560944218836515,0.996650991304858,2,0.714288125491795,2.20220979669107,0.00635406107964791,0.00285361042255961,2.22667433137159,0.734813274133689,0.989556604060669,5.48008865788328,0.649587398292269,5.87158227757012,0.0113942558144224,0.00446330617792782,2.55287344407827,0.839431411560283,0.981446767766701,3.80135815020098,0.380931892885847,4.00040407330789
48,0.999943861199886,5.61388001135699e-05,0.0057412331712522,0.00335571871940929,1.71088033631819,0.551899682173422,0.996869806124164,2,0.789666356267956,2.19606262307818,0.00969458832128984,0.00303516261442363,3.19409189979458,1.0625713077085,0.946819819224245,6.28028282152294,0.4752729234442,6.41987434466991,0.00743509545106732,0.00258792446948331,2.87299553705745,0.948374812671039,0.968212833702806,7.0603610285778,0.604139567754341,7.17285910707742
49,0.999943689784812,5.63102151875938e-05,0.00564966186887089,0.0035212264645456,1.60445853902213,0.533251580873509,0.997285841438377,2,0.749379086267423,2.1118209909637,0.00894516547898792,0.00372010726193037,2.4045450437755,0.769768010189778,0.987252705648656,4.09106634034226,0.518667000754149,4.26547710234118,0.0124013573635726,0.0044133840944598,2.80994291413256,0.899288743293513,0.974896677138102,3.73444923315558,0.396814178551487,3.97335667571706
50,0.999940392926536,5.96070734637522e-05,0.00518336947339314,0.00303968629898307,1.70523171260378,0.548149706688074,0.996957196709814,2,0.881440408243043,2.1784601387376,0.00820785255225543,0.00370308832739962,2.216488462218,0.726541119542024,0.990049775496794,4.19911556785186,0.511467951527582,4.33587010475659,0.0149164539373116,0.00515854434674046,2.89160137718636,0.936077358041948,0.970010470702228,3.39757701082396,0.321124477343772,3.46188945766559
