controller,structure,fid,err,KM,Fmin_m1_grid,Fmin_m105_grid,Fmin_m1_x4,Fmin_m105_x4,Fmin_m1_x16,Fmin_m105_x16,violated,omega_avg_traj,omega_unc_traj,omega_avg_excess
23,H2,0.9999885827401283,1.14172598717488e-05,0.002840061365678338,0.9997640683777862,0.9997319439976249,0.9997195641721407,0.9996923000835807,0.9997171758029983,0.999689133874624,0,,,
24,H0,0.9999868239874061,1.3176012593874e-05,0.002758806153497865,0.9997510371705634,0.9997276094528265,0.9997488939525849,0.999726123203592,0.9997485185115449,0.9997253785450908,0,,,
24,H1,0.9999868239874061,1.3176012593874e-05,0.00363024312543012,0.9995613009201502,0.999538569759242,0.9995302458886152,0.9994840925479235,0.9995259392042244,0.9994792743138086,0,,,
24,H2,0.9999868239874061,1.3176012593874e-05,0.0026464472635086313,0.9996132016468278,0.9995748914059571,0.9995979241893297,0.9995580405845348,0.9995958571880216,0.9995557564614173,0,,,
25,H0,0.9999861964971261,1.38035028739436e-05,0.002459979898699968,0.9998022103532647,0.9997834045704354,0.9998022103532631,0.9997834045704386,0.9998022103532606,0.9997834045704556,0,,,
25,H1,0.9999861964971261,1.38035028739436e-05,0.0031569938654929133,0.9996542649022259,0.99964395047005,0.9996270281877235,0.9995871559942271,0.999620727476459,0.9995934752719625,0,,,
25,H2,0.9999861964971261,1.38035028739436e-05,0.0030541377217271235,0.9996434773380476,0.9996141807205291,0.9995929763352653,0.9995548662433948,0.9995885997705148,0.9995478519226207,0,,,
26,H0,0.9999858955586922,1.41044413077829e-05,0.002289198981799157,0.999749707585895,0.999726482027439,0.9997495717152167,0.9997263677828667,0.9997495621088444,0.9997263690101258,0,,,
26,H1,0.9999858955586922,1.41044413077829e-05,0.00368282184219473,0.9994430834625271,0.9993872456668482,0.9994017070967746,0.9993385467629603,0.999391497257248,0.9993305694480661,0,,,
26,H2,0.9999858955586922,1.41044413077829e-05,0.002831162242598758,0.9995774674098767,0.9995590607643963,0.9995594094369459,0.9995157106535807,0.9995567156631732,0.9995125354623494,0,,,
27,H0,0.999984918272474,1.50817275259563e-05,0.0028268738724710417,0.9997562508018066,0.9997337980427637,0.9997562508018121,0.9997337980427735,0.999756250801837,0.9997337980428022,0,,,
27,H1,0.999984918272474,1.50817275259563e-05,0.0036600575663341866,0.9995144798159914,0.9994417280264335,0.9994336137021371,0.9994079273437566,0.9994234806134622,0.9993663252797036,0,,,
27,H2,0.999984918272474,1.50817275259563e-05,0.0034644577731034265,0.9996187969695028,0.9995849467477254,0.9995822328416664,0.9995409855188984,0.9995813265729778,0.9995398119577067,0,,,
28,H0,0.9999836112575723,1.63887424277087e-05,0.002594080258336107,0.9997369708871983,0.9997119925479826,0.9997356412145358,0.9997105257460375,0.9997353747103198,0.9997102329871889,0,,,
28,H1,0.9999836112575723,1.63887424277087e-05,0.0022783076141532723,0.9997115260443841,0.9996847219715825,0.999702579393064,0.9996757761930073,0.9997021042347458,0.9996732024334439,0,,,
28,H2,0.9999836112575723,1.63887424277087e-05,0.004765690418016646,0.9995503572424856,0.9996019966284684,0.9994469919766621,0.9993917327081491,0.9994423532807112,0.9993869537275265,0,,,
29,H0,0.9999834265024687,1.65734975312581e-05,0.002406655041257617,0.9997814828721561,0.9997608924314568,0.9997814828721546,0.9997608924314636,0.9997814828721435,0.9997608924314855,0,,,
29,H1,0.9999834265024687,1.65734975312581e-05,0.002691712298152343,0.9996957209122993,0.9996678800987762,0.999671939089685,0.9996422775369495,0.9996705378306701,0.9996385387019557,0,,,
29,H2,0.9999834265024687,1.65734975312581e-05,0.0027950059591056384,0.9996445345506525,0.9996097813241862,0.9995972545380863,0.999557340794012,0.9995928143553756,0.9995526398531659,0,,,
30,H0,0.9999831413238557,1.68586761443157e-05,0.002862275130728008,0.9996392922302728,0.9996056572897379,0.9996359146629592,0.9996019146198204,0.999635885038406,0.9996018843725938,0,,,
30,H1,0.9999831413238557,1.68586761443157e-05,0.002890658901278653,0.9996794601058514,0.9996483403102777,0.9996512718640059,0.9996172717411418,0.9996494468721021,0.9996152561592767,0,,,
30,H2,0.9999831413238557,1.68586761443157e-05,0.003741814595959767,0.9997106838004499,0.9996847403296995,0.9996567346919977,0.9996233819379566,0.9996519072439489,0.9996178450630254,0,,,
31,H0,0.999981994804659,1.80051953410088e-05,0.002898280771450993,0.9997577033636658,0.9997394537514194,0.9997534272214799,0.9997303688984152,0.9997533610900634,0.9997302970136321,0,,,
31,H1,0.999981994804659,1.80051953410088e-05,0.004372057310276462,0.9997125323987356,0.9996339639864409,0.9996061445359102,0.9995675025200903,0.9996017932673542,0.9995609630931507,0,,,
31,H2,0.999981994804659,1.80051953410088e-05,0.0024347886069516493,0.9996690566853541,0.9996513990547913,0.9996446516233752,0.999610775445512,0.9996428878973613,0.9996080915392918,0,,,
32,H0,0.9999807400686458,1.92599313542097e-05,0.002815934193955114,0.9997446341084089,0.999721001514938,0.9997392522586454,0.9997150541795337,0.9997392522586454,0.9997150541795682,0,,,
32,H1,0.9999807400686458,1.92599313542097e-05,0.0032236386818438752,0.9995225289266129,0.9994650019983605,0.999445132487904,0.9993887848742737,0.9994421531628521,0.9993870381979117,0,,,
32,H2,0.9999807400686458,1.92599313542097e-05,0.004301407231193866,0.9995419358413103,0.9995416030956282,0.9994811045770238,0.9994298432785488,0.9994746374832811,0.9994226887386759,0,,,
33,H0,0.9999807199896826,1.92800103173685e-05,0.0026644451957149057,0.9997880126616576,0.9997687502789878,0.9997880126616602,0.9997687502789951,0.999788012661675,0.9997687502790187,0,,,
33,H1,0.9999807199896826,1.92800103173685e-05,0.0033095703069163274,0.9996618814506458,0.9996294075211523,0.9995995193885242,0.9995478895230503,0.9995756848918587,0.9995342673116797,0,,,
33,H2,0.9999807199896826,1.92800103173685e-05,0.002399774066985989,0.999579880420137,0.9995361331010453,0.9995491088160317,0.9995047856294876,0.9995461330042755,0.9995016944943187,0,,,
34,H0,0.9999804245786236,1.95754213764276e-05,0.0027429949032161745,0.9997394018194037,0.9997075385898223,0.999732751106317,0.9997075385898192,0.9997328076135163,0.9997075385898149,0,,,
34,H1,0.9999804245786236,1.95754213764276e-05,0.0028756594486902226,0.9996315466247088,0.9995958660810121,0.9996066970535155,0.9995684436004456,0.9996042148986555,0.9995656910910352,0,,,
34,H2,0.9999804245786236,1.95754213764276e-05,0.00399858609628736,0.9996658205459104,0.9996336706423824,0.9996497382878772,0.9996199724223337,0.9996491288014151,0.9996175545049305,0,,,
35,H0,0.9999789260363197,2.10739636803403e-05,0.0029470847041002594,0.9997107200498511,0.9996873368207156,0.99970884951439,0.9996816346536904,0.999708649247742,0.9996816367112357,0,,,
35,H1,0.9999789260363197,2.10739636803403e-05,0.002631124534845584,0.9996341948622748,0.9995978731244695,0.9996010884416668,0.9995602486674353,0.9995953770482086,0.9995558287022901,0,,,
35,H2,0.9999789260363197,2.10739636803403e-05,0.002333408249552337,0.9996104053656426,0.9995726394506484,0.9995601288364352,0.999517251277947,0.9995558708951203,0.9995125823598886,0,,,
36,H0,0.99997863981606,2.13601839399447e-05,0.002954122939256609,0.9997059564505417,0.9996797911409957,0.9997033595837052,0.9996768942047879,0.9997029218366444,0.9996763882643017,0,,,
36,H1,0.99997863981606,2.13601839399447e-05,0.004347339591943131,0.9995311138232723,0.9994762135399202,0.9993994245289491,0.9993384483442513,0.9993883428097916,0.9993315065046605,0,,,
